generation,max_fitness,mean_fitness,median_fitness,min_fitness,std_fitness
0,0.47333333333333333,0.03306666666666667,0.0,0.0,0.10115299742908702
1,0.52,0.2553333333333333,0.3333333333333333,0.0,0.15242484486898233
2,0.52,0.32000000000000006,0.3333333333333333,0.0,0.11349008767288887
3,0.52,0.30586666666666673,0.3333333333333333,0.0,0.14372591199146303
4,0.6666666666666666,0.32226666666666676,0.3466666666666667,0.0,0.1637917919528055
5,0.6666666666666666,0.3614,0.43333333333333335,0.0,0.1830441233995539
6,0.6666666666666666,0.41119999999999995,0.46,0.0,0.18337788549574044
7,0.6666666666666666,0.43766666666666665,0.47333333333333333,0.0,0.1929314789129953
8,0.6666666666666666,0.4894,0.52,0.0,0.18198435830220866
9,0.6666666666666666,0.5558666666666666,0.6666666666666666,0.0,0.18164869635890288
10,0.6666666666666666,0.5579333333333333,0.6666666666666666,0.0,0.21468259775253737
11,0.6666666666666666,0.5447333333333333,0.6666666666666666,0.0,0.23265672376080407
12,0.6666666666666666,0.547,0.6666666666666666,0.0,0.2372403844205282
13,0.6666666666666666,0.5408666666666666,0.6666666666666666,0.0,0.23813097236604902
14,0.6666666666666666,0.5667333333333333,0.6666666666666666,0.0,0.22212407943909787
15,0.6666666666666666,0.5433333333333333,0.6666666666666666,0.0,0.22427859659113458
16,0.6666666666666666,0.5601999999999999,0.6666666666666666,0.0,0.21405805027816377
17,0.6666666666666666,0.5551999999999999,0.6666666666666666,0.0,0.21470202607334657
18,0.6666666666666666,0.5766666666666667,0.6666666666666666,0.0,0.20925370035225446
19,0.6666666666666666,0.586,0.6666666666666666,0.0,0.1948686167082267
20,0.6666666666666666,0.5714,0.6666666666666666,0.0,0.21319014986626378
21,0.6666666666666666,0.5492,0.6666666666666666,0.0,0.2310724369350683
22,0.6666666666666666,0.5658666666666666,0.6666666666666666,0.0,0.21774047753129308
23,0.6666666666666666,0.5784666666666667,0.6666666666666666,0.0,0.19065234211925
24,0.6666666666666666,0.5564,0.6666666666666666,0.0,0.21791827214195078
25,0.6666666666666666,0.5286666666666666,0.6666666666666666,0.0,0.24489362770167966
26,0.6666666666666666,0.5431999999999999,0.6666666666666666,0.0,0.22920632141757732
27,0.6666666666666666,0.5641333333333334,0.6666666666666666,0.0,0.22796837987366192
28,0.6666666666666666,0.5611333333333333,0.6666666666666666,0.0,0.21949245494498842
29,0.6666666666666666,0.5494,0.6666666666666666,0.0,0.22292020495634257
30,0.6733333333333333,0.5470666666666666,0.6666666666666666,0.0,0.22836777355835475
31,0.6733333333333333,0.5735333333333333,0.6666666666666666,0.0,0.21421371467661812
32,0.6733333333333333,0.5596,0.6666666666666666,0.0,0.22444958849990737
33,0.8666666666666667,0.5688,0.6666666666666666,0.0,0.22045585095937514
34,0.8666666666666667,0.5491333333333333,0.6666666666666666,0.0,0.223963598232689
35,0.8666666666666667,0.5739333333333334,0.6666666666666666,0.0,0.19985126691839827
36,0.8666666666666667,0.5626,0.6666666666666666,0.0,0.21711624126771867
37,0.8666666666666667,0.5234,0.6666666666666666,0.0,0.24739261643522562
38,0.8666666666666667,0.5732666666666667,0.6666666666666666,0.0,0.20732260422400212
39,0.8666666666666667,0.5408,0.6666666666666666,0.0,0.244315424536943
40,0.9133333333333333,0.5598000000000001,0.6666666666666666,0.0,0.243530431591436
41,0.9133333333333333,0.5667333333333334,0.6666666666666666,0.0,0.23555040979704445
42,0.9133333333333333,0.5955333333333335,0.6666666666666666,0.0,0.2054762597803779
43,0.9133333333333333,0.5790000000000001,0.6666666666666666,0.0,0.24855739332753263
44,0.9133333333333333,0.6372666666666668,0.6733333333333333,0.0,0.16227574611684206
45,0.9466666666666667,0.6368000000000001,0.6733333333333333,0.0,0.2299671087592987
46,0.9466666666666667,0.6705333333333334,0.6866666666666666,0.0,0.21864264095652625
47,0.9666666666666667,0.6888,0.7533333333333334,0.0,0.2608104974029143
48,0.9666666666666667,0.7380000000000001,0.8666666666666667,0.0,0.2382874081626826
49,0.9666666666666667,0.7584666666666666,0.8666666666666667,0.0,0.23784935475118604
50,0.9666666666666667,0.7673999999999999,0.8733333333333333,0.0,0.2240989761491808
51,0.9666666666666667,0.7541333333333333,0.8733333333333333,0.0,0.27794848443551556
52,0.9666666666666667,0.7746,0.8733333333333333,0.0,0.2513407514378306
53,0.9666666666666667,0.759,0.9133333333333333,0.0,0.30087778988227837
54,0.9666666666666667,0.8155333333333331,0.92,0.0,0.24327223890576216
55,0.9666666666666667,0.8305333333333332,0.96,0.0,0.24113100173971827
56,0.9666666666666667,0.8770666666666664,0.9666666666666667,0.0,0.21025766203504795
57,0.9666666666666667,0.8291999999999998,0.9666666666666667,0.0,0.2630788306023712
58,0.9666666666666667,0.8233333333333331,0.9666666666666667,0.0,0.2605216988190342
59,0.9666666666666667,0.8430666666666666,0.9666666666666667,0.0,0.25998533291963477
60,0.9666666666666667,0.8683333333333332,0.9666666666666667,0.0,0.20641140149387746
61,0.9666666666666667,0.8737999999999998,0.9666666666666667,0.32666666666666666,0.1772813332280393
62,0.9666666666666667,0.8464666666666665,0.9666666666666667,0.0,0.22090813575883633
63,0.9666666666666667,0.8366666666666666,0.9666666666666667,0.0,0.25337631214372736
64,0.9666666666666667,0.8536,0.9666666666666667,0.0,0.2365754190293
65,0.9666666666666667,0.8651333333333332,0.9666666666666667,0.0,0.21615602389632046
66,0.9666666666666667,0.8895333333333332,0.9666666666666667,0.0,0.19242373380987424
67,0.9666666666666667,0.8222666666666666,0.9666666666666667,0.0,0.26460909533372684
68,0.9666666666666667,0.8590666666666666,0.9666666666666667,0.0,0.22908517581410145
69,0.9666666666666667,0.8571999999999999,0.9666666666666667,0.0,0.22974416689487945
70,0.9666666666666667,0.8804666666666664,0.9666666666666667,0.0,0.1852475940764444
71,0.9666666666666667,0.8383333333333333,0.9666666666666667,0.0,0.25362154657853675
72,0.9666666666666667,0.8558666666666666,0.9666666666666667,0.0,0.22085244948708277
73,0.9666666666666667,0.8649333333333332,0.9666666666666667,0.0,0.22279162162582924
74,0.9666666666666667,0.8539999999999999,0.9666666666666667,0.0,0.21781031502969125
75,0.9666666666666667,0.8569333333333331,0.9666666666666667,0.0,0.21787339850880783
76,0.9666666666666667,0.8577333333333331,0.9666666666666667,0.0,0.22946163077952705
77,0.9666666666666667,0.8704666666666665,0.9666666666666667,0.0,0.20975807228540433
78,0.9666666666666667,0.8258666666666667,0.9666666666666667,0.0,0.26495832796037105
79,0.9666666666666667,0.8470666666666666,0.9666666666666667,0.0,0.23267873894181987
80,0.9666666666666667,0.8651999999999996,0.9666666666666667,0.0,0.18838159853517186
81,0.9666666666666667,0.843,0.9666666666666667,0.0,0.2554758088134548
82,0.9666666666666667,0.8261999999999999,0.9666666666666667,0.0,0.246162105577244
83,0.9666666666666667,0.8676,0.9666666666666667,0.0,0.22499584193688757
84,0.9666666666666667,0.8576666666666665,0.9666666666666667,0.0,0.2268516402115415
85,0.9666666666666667,0.8612666666666665,0.9666666666666667,0.0,0.2068401315025689
86,0.9666666666666667,0.8387333333333333,0.9666666666666667,0.0,0.24205912041849978
87,0.9666666666666667,0.8473333333333334,0.9666666666666667,0.0,0.2371881578456695
88,0.9666666666666667,0.8677333333333332,0.9666666666666667,0.0,0.2057133280400989
89,0.9666666666666667,0.8711999999999998,0.9666666666666667,0.03333333333333333,0.1973645921188049
90,0.9666666666666667,0.8344,0.9666666666666667,0.0,0.2765545475630039
91,0.9666666666666667,0.8417999999999999,0.9666666666666667,0.0,0.24668081941380582
92,0.9666666666666667,0.8320666666666666,0.9666666666666667,0.0,0.24322042129174382
93,0.9666666666666667,0.8465333333333334,0.9666666666666667,0.0,0.24296681071930612
94,0.9666666666666667,0.8099333333333333,0.9666666666666667,0.0,0.28814733114232455
95,0.9666666666666667,0.8649333333333331,0.9666666666666667,0.0,0.21166560629655656
